Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,ProfitMargin
1384,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9,170.9316,,Online,,,February,2019,0.49000000000000005
1385,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0.189,,Online,,,February,2019,0.02
1386,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,7.1592,,Online,,,February,2019,0.38
1387,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,52.7956,,COD,,,February,2019,0.22
1388,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,78.9412,,COD,,,February,2019,0.47
1389,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,28.3095,,COD,,,February,2019,0.27
1390,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,3,126.0558,,COD,,,February,2019,0.26
1391,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,60.2553,,Online,,,February,2019,0.49
1392,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,1.5444,,COD,,,February,2019,0.01
1393,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,160.9139,,COD,,,February,2019,0.47000000000000003
8142,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,3,7.2177,,COD,,,February,2019,0.49
8143,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,50.3658,,Online,,,February,2019,0.27
8144,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,6.9716,,COD,,,February,2019,0.0125
8145,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,-31.9936,,COD,,,February,2019,-0.2
5810,CA-2019-125017,2019-02-06,11-02-2019,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,-18.1808,,COD,,,February,2019,-0.1375
1729,CA-2019-106894,2019-02-07,07-02-2019,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,21.0,,COD,,,February,2019,0.21
1730,CA-2019-106894,2019-02-07,07-02-2019,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,3.6018,,COD,,,February,2019,0.45999999999999996
2696,CA-2019-161662,2019-02-07,09-02-2019,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.352,2,10.6232,,Online,,,February,2019,0.35000000000000003
9115,CA-2019-135461,2019-02-07,10-02-2019,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,38.9975,,COD,,,February,2019,0.0625
1828,CA-2019-109344,2019-02-08,11-02-2019,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,126.8973,,COD,,,February,2019,0.11249999999999999
8383,CA-2019-163048,2019-02-08,15-02-2019,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.0,,COD,,,February,2019,0.0
8842,US-2019-112396,2019-02-09,13-02-2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.5868,,COD,,,February,2019,0.43999999999999995
8843,US-2019-112396,2019-02-09,13-02-2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,11.151,,COD,,,February,2019,0.35
1809,CA-2019-164938,2019-02-11,13-02-2019,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0.6993,,Online,,,February,2019,0.01
7194,CA-2019-110492,2019-02-12,14-02-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,175.5156,,Online,,,February,2019,0.13
7195,CA-2019-110492,2019-02-12,14-02-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,7.4824,,COD,,,February,2019,0.47000000000000003
721,CA-2019-112942,2019-02-13,18-02-2019,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41,,Online,,,February,2019,0.5
7811,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,2.1465,,COD,,,February,2019,0.45000000000000007
7812,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,2.0748,,COD,,,February,2019,0.26
7813,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,550.431,3,-47.1798,,Online,,,February,2019,-0.08571428571428572
7814,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,10.56,6,4.6464,,Online,,,February,2019,0.43999999999999995
8172,CA-2019-146150,2019-02-14,19-02-2019,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,68.6868,,COD,,,February,2019,0.26
1243,US-2019-162859,2019-02-15,22-02-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,124.485,,COD,,,February,2019,0.3125
1244,US-2019-162859,2019-02-15,22-02-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,4,3.5752,,Online,,,February,2019,0.41
1821,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,-225.5568,,Online,,,February,2019,-2.45
1822,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.976,4,1.8312,,Online,,,February,2019,0.2625
1823,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,3,-2.6982,,Online,,,February,2019,-0.04285714285714286
1824,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.184,1,1.8144,,Online,,,February,2019,0.35
8161,CA-2019-134138,2019-02-16,20-02-2019,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,36.4736,,Online,,,February,2019,0.15999999999999998
9079,CA-2019-108105,2019-02-16,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,34.9888,,COD,,,February,2019,0.11
9080,CA-2019-108105,2019-02-16,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,2.61,,COD,,,February,2019,0.45
9722,CA-2019-105781,2019-02-16,20-02-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,39.9234,,Online,,,February,2019,0.12222222222222222
9723,CA-2019-105781,2019-02-16,20-02-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.5868,,Online,,,February,2019,0.43999999999999995
854,CA-2019-123274,2019-02-19,24-02-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,14.6718,,COD,,,February,2019,0.32999999999999996
855,CA-2019-123274,2019-02-19,24-02-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.7176,,COD,,,February,2019,0.039999999999999994
4777,CA-2019-101630,2019-02-19,23-02-2019,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,8.67,3,4.0749,,Online,,,February,2019,0.47000000000000003
4778,CA-2019-101630,2019-02-19,23-02-2019,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,6.6846,,COD,,,February,2019,0.25999999999999995
7538,CA-2019-106460,2019-02-19,22-02-2019,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,70.88,2,33.3136,,COD,,,February,2019,0.47000000000000003
3456,CA-2019-166485,2019-02-20,27-02-2019,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Nashville,Tennessee,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.496,2,5.5674,,COD,,,February,2019,0.3375
2989,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0.7794,,COD,,,February,2019,0.06
2990,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,6.496,,Online,,,February,2019,0.35000000000000003
2991,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,8.983,,COD,,,February,2019,0.020000000000000004
2992,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,10.9368,,COD,,,February,2019,0.35
5306,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,28.959,,COD,,,February,2019,0.42
5307,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,80.0199,,COD,,,February,2019,0.27
5308,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98,2,1.999,,COD,,,February,2019,0.05000000000000001
8277,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,-2.7588,,COD,,,February,2019,-0.7333333333333333
8278,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,2,-26.726,,Online,,,February,2019,-0.7666666666666666
8279,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,32.4342,,COD,,,February,2019,0.07499999999999998
9013,CA-2019-121447,2019-02-21,22-02-2019,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,66.542,,COD,,,February,2019,0.49
2345,CA-2019-119025,2019-02-22,28-02-2019,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,137.2896,,Online,,,February,2019,0.28
5405,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,55.745,,COD,,,February,2019,0.125
5406,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,15.2208,,COD,,,February,2019,0.42
5407,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,5.0055,,COD,,,February,2019,0.47
6237,CA-2019-144400,2019-02-23,27-02-2019,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,21.591,,COD,,,February,2019,0.375
2742,CA-2019-165015,2019-02-25,27-02-2019,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72,5,17.52,,Online,,,February,2019,0.375
1579,CA-2019-102456,2019-02-27,01-03-2019,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,49.5552,,COD,,,February,2019,0.29
4555,CA-2019-101448,2019-02-27,01-03-2019,Second Class,EB-13930,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,56.82,3,28.41,,Online,,,February,2019,0.5
7848,CA-2019-128706,2019-02-27,02-03-2019,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,2,-6.8816,,Online,,,February,2019,-0.425
3758,CA-2019-111283,2019-02-28,04-03-2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111.104,7,8.3328,,COD,,,February,2019,0.07500000000000001
9063,CA-2019-101623,2019-02-28,06-03-2019,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6,18.24,,Online,,,February,2019,0.5
1083,US-2019-143819,2019-03-01,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.592,8,-264.9208,,COD,,,March,2019,-0.31666666666666665
1084,US-2019-143819,2019-03-01,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,1,12.1348,,COD,,,March,2019,0.46
1085,US-2019-143819,2019-03-01,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,105.2468,,COD,,,March,2019,0.29
1086,US-2019-143819,2019-03-01,05-03-2019,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93,7,2400.9657,,COD,,,March,2019,0.49
3953,US-2019-151862,2019-03-01,08-03-2019,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,13.9986,,COD,,,March,2019,0.0875
